neighbourhood,room_type,minimum_nights,calculated_host_listings_count,availability_365,price
7.0,1.0,3.0,1.0,0.0,300
44.0,0.0,3.0,1.0,0.0,120
3.0,0.0,3.0,1.0,83.0,175
13.0,1.0,2.0,1.0,0.0,160
25.0,1.0,20.0,1.0,21.0,133
14.0,0.0,4.0,2.0,23.0,119
25.0,0.0,1.0,2.0,365.0,349
12.0,0.0,3.0,1.0,0.0,65
14.0,1.0,30.0,1.0,365.0,275
7.0,1.0,30.0,18.0,365.0,748
7.0,1.0,1.0,3.0,350.0,300
42.0,0.0,1.0,3.0,355.0,60
23.0,2.0,3.0,2.0,0.0,147
2.0,0.0,1.0,2.0,0.0,50
18.0,0.0,3.0,1.0,0.0,35
21.0,0.0,25.0,1.0,0.0,65
32.0,1.0,7.0,1.0,98.0,160
28.0,1.0,2.0,1.0,0.0,140
49.0,1.0,1.0,1.0,36.0,100
22.0,1.0,2.0,2.0,265.0,77
12.0,0.0,3.0,2.0,2.0,65
56.0,1.0,5.0,1.0,38.0,115
25.0,0.0,1.0,8.0,318.0,159
28.0,1.0,30.0,6.0,122.0,145
11.0,0.0,1.0,1.0,0.0,78
2.0,0.0,6.0,2.0,8.0,65
15.0,1.0,1.0,3.0,0.0,110
9.0,1.0,30.0,1.0,15.0,145
28.0,0.0,3.0,9.0,0.0,60
24.0,1.0,2.0,1.0,6.0,150
29.0,1.0,2.0,1.0,0.0,75
44.0,0.0,5.0,2.0,35.0,56
15.0,1.0,1.0,2.0,22.0,250
7.0,0.0,2.0,3.0,1.0,83
28.0,1.0,1.0,1.0,75.0,165
49.0,0.0,15.0,3.0,0.0,50
2.0,1.0,2.0,2.0,257.0,265
87.0,0.0,3.0,1.0,305.0,40
2.0,0.0,1.0,1.0,84.0,100
36.0,0.0,7.0,2.0,285.0,80
12.0,0.0,4.0,1.0,0.0,70
21.0,1.0,3.0,1.0,3.0,120
12.0,1.0,2.0,2.0,57.0,170
16.0,1.0,4.0,1.0,0.0,280
87.0,0.0,1.0,1.0,0.0,40
26.0,1.0,2.0,1.0,0.0,120
6.0,1.0,2.0,1.0,285.0,175
21.0,0.0,1.0,1.0,0.0,75
142.0,0.0,1.0,1.0,3.0,26
6.0,1.0,1.0,1.0,47.0,145
44.0,0.0,1.0,2.0,178.0,50
29.0,1.0,3.0,1.0,340.0,402
31.0,1.0,1.0,1.0,0.0,120
56.0,2.0,1.0,1.0,11.0,35
14.0,0.0,1.0,2.0,65.0,100
16.0,1.0,6.0,1.0,0.0,250
25.0,1.0,1.0,2.0,0.0,180
49.0,1.0,3.0,2.0,200.0,100
26.0,1.0,5.0,1.0,0.0,150
83.0,0.0,30.0,103.0,244.0,24
54.0,1.0,3.0,2.0,116.0,140
11.0,1.0,3.0,1.0,59.0,275
8.0,1.0,2.0,1.0,242.0,210
13.0,0.0,60.0,2.0,43.0,61
33.0,1.0,2.0,3.0,272.0,250
19.0,1.0,3.0,1.0,47.0,750
20.0,1.0,3.0,1.0,314.0,160
20.0,1.0,1.0,1.0,0.0,130
12.0,0.0,2.0,1.0,0.0,55
6.0,0.0,2.0,1.0,64.0,130
24.0,0.0,1.0,2.0,0.0,42
21.0,0.0,2.0,2.0,331.0,70
6.0,1.0,30.0,2.0,0.0,120
181.0,0.0,20.0,2.0,104.0,43
5.0,1.0,10.0,1.0,0.0,80
12.0,1.0,2.0,1.0,0.0,110
2.0,0.0,3.0,1.0,9.0,50
7.0,1.0,3.0,3.0,358.0,199
52.0,1.0,2.0,1.0,0.0,275
2.0,1.0,10.0,1.0,6.0,90
31.0,1.0,1.0,1.0,0.0,156
132.0,2.0,1.0,1.0,3.0,56
2.0,1.0,2.0,1.0,300.0,130
3.0,1.0,2.0,1.0,0.0,95
1.0,1.0,30.0,91.0,147.0,165
103.0,0.0,7.0,1.0,115.0,45
21.0,0.0,30.0,3.0,227.0,50
3.0,0.0,3.0,1.0,284.0,49
12.0,0.0,5.0,1.0,0.0,70
10.0,1.0,2.0,1.0,0.0,120
20.0,1.0,7.0,1.0,6.0,100
87.0,1.0,5.0,1.0,157.0,125
29.0,1.0,3.0,1.0,0.0,110
75.0,0.0,2.0,1.0,0.0,70
38.0,0.0,1.0,1.0,365.0,250
8.0,1.0,5.0,1.0,74.0,150
30.0,0.0,1.0,1.0,0.0,52
45.0,1.0,10.0,1.0,0.0,90
12.0,1.0,2.0,1.0,0.0,125
54.0,0.0,1.0,1.0,90.0,40
6.0,0.0,14.0,1.0,0.0,55
4.0,1.0,17.0,1.0,46.0,250
21.0,0.0,30.0,9.0,43.0,35
21.0,0.0,1.0,1.0,0.0,35
34.0,1.0,1.0,1.0,0.0,130
2.0,1.0,1.0,1.0,0.0,200
28.0,1.0,4.0,2.0,4.0,449
33.0,1.0,3.0,1.0,106.0,180
7.0,1.0,30.0,31.0,223.0,90
73.0,2.0,7.0,10.0,311.0,50
30.0,0.0,2.0,2.0,58.0,75
11.0,1.0,4.0,1.0,232.0,199
3.0,0.0,2.0,1.0,0.0,62
1.0,1.0,30.0,91.0,101.0,200
12.0,1.0,2.0,1.0,0.0,145
20.0,1.0,5.0,1.0,0.0,104
37.0,0.0,15.0,2.0,27.0,49
1.0,1.0,30.0,1.0,154.0,450
4.0,1.0,1.0,1.0,0.0,189
2.0,1.0,2.0,1.0,189.0,80
6.0,0.0,1.0,3.0,64.0,55
21.0,0.0,5.0,1.0,102.0,67
15.0,0.0,2.0,3.0,81.0,43
12.0,1.0,3.0,2.0,0.0,159
21.0,1.0,3.0,1.0,0.0,150
1.0,1.0,1.0,1.0,0.0,399
7.0,0.0,17.0,1.0,86.0,65
19.0,1.0,31.0,1.0,365.0,150
192.0,0.0,4.0,3.0,147.0,42
32.0,1.0,2.0,1.0,0.0,140
45.0,0.0,3.0,1.0,364.0,300
20.0,1.0,2.0,1.0,0.0,260
12.0,1.0,2.0,1.0,16.0,220
8.0,1.0,7.0,1.0,0.0,155
205.0,0.0,3.0,1.0,365.0,70
6.0,1.0,7.0,1.0,0.0,2000
41.0,0.0,1.0,3.0,336.0,70
19.0,1.0,2.0,2.0,5.0,100
24.0,0.0,5.0,1.0,54.0,75
26.0,1.0,1.0,1.0,0.0,235
16.0,1.0,30.0,1.0,220.0,175
37.0,1.0,2.0,1.0,57.0,58
23.0,0.0,2.0,1.0,0.0,133
22.0,0.0,1.0,1.0,0.0,65
20.0,1.0,2.0,1.0,5.0,199
1.0,1.0,28.0,49.0,253.0,675
6.0,0.0,1.0,1.0,0.0,55
24.0,0.0,2.0,3.0,180.0,60
137.0,1.0,1.0,3.0,0.0,223
20.0,1.0,2.0,1.0,58.0,195
19.0,1.0,1.0,2.0,0.0,250
54.0,1.0,2.0,1.0,0.0,88
56.0,1.0,1.0,1.0,65.0,95
10.0,0.0,20.0,1.0,0.0,50
13.0,1.0,5.0,2.0,21.0,495
28.0,1.0,30.0,91.0,311.0,117
2.0,0.0,7.0,8.0,324.0,52
21.0,0.0,30.0,17.0,358.0,55
29.0,1.0,3.0,1.0,269.0,185
6.0,1.0,3.0,1.0,123.0,275
68.0,0.0,2.0,4.0,242.0,90
4.0,1.0,1.0,1.0,228.0,199
14.0,0.0,3.0,1.0,9.0,150
102.0,1.0,6.0,1.0,0.0,199
76.0,0.0,2.0,1.0,0.0,68
30.0,0.0,3.0,1.0,5.0,45
27.0,0.0,1.0,2.0,0.0,103
4.0,0.0,3.0,1.0,0.0,120
183.0,1.0,2.0,1.0,176.0,80
85.0,0.0,1.0,5.0,359.0,59
16.0,1.0,3.0,3.0,200.0,120
49.0,0.0,3.0,1.0,36.0,55
24.0,1.0,2.0,1.0,0.0,85
19.0,1.0,2.0,1.0,0.0,225
4.0,0.0,3.0,1.0,0.0,62
28.0,1.0,3.0,1.0,0.0,200
60.0,0.0,1.0,1.0,0.0,80
123.0,0.0,10.0,2.0,0.0,35
14.0,1.0,3.0,1.0,1.0,159
42.0,0.0,3.0,1.0,188.0,50
215.0,1.0,30.0,1.0,316.0,83
7.0,1.0,2.0,1.0,0.0,225
4.0,0.0,1.0,1.0,0.0,80
12.0,0.0,100.0,1.0,358.0,103
22.0,0.0,2.0,1.0,0.0,35
19.0,1.0,3.0,1.0,0.0,210
12.0,0.0,1.0,1.0,0.0,80
14.0,1.0,2.0,1.0,77.0,230
23.0,1.0,7.0,1.0,0.0,143
0.0,1.0,4.0,2.0,0.0,130
28.0,1.0,2.0,1.0,0.0,89
6.0,0.0,30.0,6.0,365.0,63
6.0,1.0,3.0,1.0,0.0,195
135.0,1.0,1.0,1.0,127.0,150
29.0,1.0,1.0,1.0,0.0,60
22.0,0.0,2.0,3.0,362.0,84
19.0,1.0,2.0,4.0,0.0,400
1.0,1.0,30.0,91.0,304.0,125
5.0,1.0,5.0,1.0,0.0,149
8.0,0.0,1.0,1.0,0.0,50
28.0,1.0,7.0,1.0,0.0,500
14.0,1.0,7.0,1.0,0.0,250
156.0,0.0,30.0,4.0,219.0,25
19.0,1.0,5.0,3.0,6.0,600
28.0,0.0,1.0,4.0,184.0,100
12.0,0.0,3.0,2.0,11.0,99
76.0,0.0,3.0,1.0,18.0,35
17.0,1.0,5.0,1.0,0.0,125
15.0,1.0,4.0,9.0,49.0,59
39.0,0.0,40.0,3.0,236.0,42
118.0,1.0,1.0,2.0,77.0,100
20.0,1.0,1.0,1.0,0.0,179
20.0,1.0,3.0,1.0,0.0,115
25.0,0.0,2.0,1.0,0.0,78
22.0,0.0,2.0,1.0,7.0,50
21.0,0.0,2.0,10.0,360.0,75
31.0,0.0,1.0,1.0,278.0,65
4.0,0.0,4.0,5.0,188.0,1500
45.0,1.0,7.0,1.0,0.0,150
14.0,0.0,1.0,1.0,328.0,123
26.0,1.0,1.0,1.0,0.0,165
2.0,1.0,3.0,1.0,280.0,199
12.0,0.0,4.0,1.0,7.0,80
8.0,1.0,32.0,1.0,211.0,178
7.0,0.0,1.0,1.0,0.0,65
39.0,1.0,2.0,1.0,0.0,77
39.0,1.0,1.0,2.0,147.0,110
21.0,0.0,30.0,43.0,144.0,47
0.0,0.0,1.0,1.0,0.0,80
21.0,1.0,2.0,1.0,89.0,150
6.0,0.0,1.0,1.0,0.0,38
16.0,1.0,365.0,1.0,173.0,200
8.0,0.0,1.0,4.0,103.0,109
32.0,1.0,20.0,1.0,0.0,149
49.0,0.0,1.0,1.0,0.0,47
7.0,1.0,3.0,1.0,60.0,200
12.0,0.0,58.0,1.0,15.0,40
56.0,1.0,4.0,1.0,170.0,130
8.0,0.0,1.0,2.0,0.0,80
38.0,1.0,1.0,1.0,0.0,168
6.0,1.0,4.0,1.0,0.0,75
15.0,1.0,5.0,1.0,188.0,98
6.0,0.0,1.0,1.0,0.0,50
14.0,0.0,7.0,1.0,31.0,63
37.0,1.0,3.0,1.0,0.0,350
19.0,0.0,1.0,3.0,230.0,125
6.0,1.0,30.0,1.0,220.0,150
2.0,1.0,14.0,3.0,0.0,109
28.0,0.0,1.0,3.0,330.0,135
54.0,1.0,3.0,1.0,12.0,91
12.0,1.0,2.0,1.0,300.0,295
21.0,0.0,3.0,1.0,0.0,35
37.0,2.0,1.0,2.0,90.0,49
6.0,1.0,3.0,1.0,0.0,70
56.0,0.0,4.0,1.0,53.0,55
30.0,0.0,5.0,1.0,0.0,30
1.0,1.0,30.0,31.0,125.0,215
9.0,0.0,1.0,1.0,0.0,90
24.0,1.0,2.0,1.0,30.0,150
44.0,0.0,1.0,7.0,73.0,60
28.0,1.0,30.0,13.0,147.0,150
21.0,1.0,3.0,1.0,0.0,68
8.0,0.0,2.0,1.0,0.0,95
28.0,1.0,5.0,1.0,58.0,125
21.0,0.0,2.0,2.0,97.0,250
19.0,1.0,1.0,1.0,278.0,249
14.0,1.0,1.0,1.0,362.0,199
2.0,0.0,1.0,2.0,180.0,49
15.0,0.0,2.0,1.0,61.0,100
20.0,0.0,4.0,1.0,267.0,150
12.0,1.0,2.0,1.0,162.0,135
12.0,1.0,30.0,6.0,211.0,220
6.0,0.0,30.0,1.0,40.0,34
14.0,0.0,45.0,1.0,83.0,165
54.0,1.0,1.0,1.0,0.0,85
2.0,1.0,2.0,1.0,252.0,275
9.0,1.0,5.0,1.0,316.0,165
2.0,1.0,3.0,1.0,329.0,149
97.0,1.0,4.0,1.0,0.0,250
4.0,0.0,3.0,1.0,0.0,63
52.0,0.0,14.0,1.0,0.0,60
3.0,1.0,4.0,2.0,189.0,172
44.0,0.0,1.0,3.0,359.0,59
21.0,0.0,1.0,1.0,0.0,70
31.0,0.0,30.0,103.0,93.0,40
12.0,0.0,7.0,2.0,0.0,57
19.0,1.0,4.0,1.0,0.0,200
3.0,1.0,3.0,1.0,0.0,380
8.0,1.0,2.0,1.0,1.0,175
20.0,0.0,1.0,1.0,97.0,70
26.0,1.0,30.0,8.0,326.0,118
23.0,1.0,30.0,9.0,336.0,170
12.0,0.0,5.0,1.0,0.0,100
54.0,0.0,2.0,4.0,41.0,59
4.0,0.0,2.0,2.0,304.0,120
12.0,1.0,2.0,1.0,0.0,200
28.0,1.0,3.0,1.0,0.0,150
20.0,1.0,3.0,13.0,53.0,179
25.0,0.0,5.0,1.0,112.0,75
1.0,1.0,1.0,2.0,330.0,165
28.0,1.0,30.0,1.0,0.0,129
2.0,0.0,1.0,1.0,87.0,150
15.0,0.0,1.0,1.0,0.0,80
21.0,1.0,2.0,3.0,351.0,200
82.0,1.0,2.0,1.0,169.0,75
30.0,0.0,28.0,1.0,284.0,36
1.0,1.0,2.0,1.0,4.0,190
129.0,0.0,3.0,9.0,358.0,39
23.0,0.0,1.0,1.0,0.0,49
1.0,1.0,2.0,1.0,0.0,149
54.0,1.0,2.0,1.0,130.0,199
79.0,0.0,1.0,2.0,0.0,35
15.0,0.0,2.0,1.0,175.0,82
6.0,0.0,1.0,3.0,286.0,69
6.0,0.0,4.0,1.0,359.0,79
113.0,1.0,2.0,1.0,69.0,100
23.0,1.0,2.0,1.0,0.0,115
173.0,0.0,1.0,1.0,318.0,99
11.0,1.0,3.0,1.0,0.0,225
9.0,1.0,20.0,1.0,0.0,90
8.0,1.0,2.0,1.0,0.0,195
39.0,2.0,1.0,1.0,359.0,12
20.0,1.0,3.0,2.0,364.0,150
12.0,1.0,14.0,1.0,25.0,130
16.0,1.0,10.0,1.0,0.0,100
21.0,0.0,3.0,1.0,83.0,80
2.0,1.0,2.0,1.0,0.0,275
82.0,1.0,1.0,2.0,136.0,119
28.0,1.0,6.0,1.0,0.0,295
25.0,0.0,4.0,1.0,0.0,70
20.0,1.0,14.0,1.0,0.0,150
28.0,1.0,3.0,1.0,3.0,179
24.0,0.0,1.0,3.0,5.0,80
6.0,0.0,3.0,1.0,0.0,75
162.0,2.0,1.0,4.0,347.0,45
24.0,1.0,5.0,1.0,1.0,200
30.0,0.0,2.0,2.0,58.0,75
12.0,0.0,2.0,1.0,258.0,115
144.0,1.0,1.0,1.0,0.0,65
182.0,0.0,1.0,2.0,359.0,69
68.0,1.0,4.0,1.0,0.0,140
21.0,0.0,4.0,1.0,0.0,40
60.0,1.0,3.0,1.0,72.0,180
141.0,0.0,6.0,1.0,313.0,70
12.0,1.0,4.0,1.0,27.0,101
90.0,1.0,2.0,1.0,34.0,134
8.0,1.0,2.0,1.0,267.0,299
19.0,1.0,3.0,1.0,0.0,120
2.0,0.0,1.0,3.0,0.0,53
9.0,0.0,1.0,1.0,2.0,84
6.0,0.0,3.0,2.0,235.0,50
2.0,1.0,30.0,2.0,194.0,140
6.0,1.0,30.0,3.0,248.0,95
2.0,1.0,2.0,2.0,271.0,150
2.0,1.0,30.0,1.0,239.0,195
33.0,0.0,1.0,1.0,65.0,75
8.0,0.0,1.0,1.0,365.0,250
8.0,1.0,25.0,1.0,170.0,107
99.0,0.0,1.0,2.0,75.0,35
15.0,0.0,2.0,3.0,66.0,150
7.0,1.0,5.0,1.0,83.0,300
16.0,1.0,4.0,2.0,0.0,95
70.0,1.0,30.0,1.0,7.0,70
3.0,1.0,1.0,1.0,0.0,95
39.0,0.0,1.0,8.0,319.0,90
6.0,1.0,1.0,1.0,0.0,100
1.0,0.0,3.0,1.0,5.0,250
7.0,1.0,1.0,1.0,0.0,207
21.0,0.0,6.0,8.0,147.0,58
18.0,1.0,2.0,1.0,234.0,200
6.0,1.0,3.0,2.0,255.0,135
0.0,0.0,5.0,1.0,344.0,60
28.0,1.0,30.0,8.0,229.0,100
28.0,1.0,7.0,1.0,44.0,169
29.0,1.0,5.0,1.0,0.0,160
49.0,0.0,1.0,2.0,304.0,115
160.0,1.0,1.0,2.0,23.0,50
12.0,0.0,2.0,8.0,77.0,60
70.0,0.0,3.0,13.0,90.0,52
1.0,1.0,30.0,12.0,343.0,225
6.0,1.0,1.0,3.0,64.0,389
4.0,1.0,7.0,1.0,127.0,150
4.0,0.0,7.0,1.0,77.0,100
12.0,0.0,1.0,2.0,0.0,85
5.0,1.0,30.0,23.0,249.0,300
7.0,0.0,3.0,1.0,2.0,125
7.0,1.0,31.0,5.0,341.0,200
14.0,1.0,4.0,1.0,2.0,395
5.0,1.0,7.0,1.0,87.0,180
18.0,0.0,5.0,1.0,0.0,45
15.0,1.0,2.0,1.0,183.0,75
45.0,0.0,8.0,1.0,177.0,55
19.0,0.0,2.0,1.0,0.0,79
20.0,0.0,28.0,1.0,332.0,45
83.0,1.0,2.0,2.0,50.0,125
21.0,0.0,1.0,1.0,70.0,58
15.0,1.0,3.0,1.0,0.0,77
6.0,0.0,3.0,2.0,365.0,125
45.0,1.0,1.0,1.0,0.0,100
6.0,1.0,2.0,1.0,294.0,140
12.0,1.0,2.0,1.0,0.0,300
7.0,0.0,1.0,30.0,348.0,999
14.0,1.0,1.0,1.0,0.0,200
14.0,0.0,30.0,1.0,282.0,90
23.0,0.0,1.0,1.0,0.0,150
21.0,0.0,3.0,1.0,0.0,60
6.0,0.0,2.0,3.0,7.0,44
11.0,1.0,1.0,1.0,0.0,599
32.0,1.0,3.0,2.0,0.0,113
12.0,1.0,2.0,1.0,0.0,180
12.0,1.0,7.0,1.0,0.0,269
25.0,0.0,2.0,1.0,0.0,99
15.0,1.0,1.0,1.0,0.0,88
13.0,1.0,5.0,1.0,0.0,199
34.0,1.0,2.0,1.0,35.0,135
22.0,0.0,5.0,1.0,0.0,40
67.0,1.0,5.0,3.0,23.0,120
6.0,1.0,1.0,9.0,118.0,145
79.0,1.0,18.0,1.0,0.0,70
26.0,1.0,2.0,1.0,0.0,145
21.0,0.0,3.0,1.0,155.0,70
4.0,0.0,1.0,1.0,7.0,210
8.0,1.0,3.0,1.0,0.0,200
24.0,1.0,5.0,1.0,0.0,118
49.0,0.0,1.0,2.0,304.0,115
33.0,1.0,2.0,1.0,0.0,150
6.0,0.0,30.0,3.0,331.0,40
106.0,2.0,1.0,2.0,43.0,39
2.0,0.0,3.0,1.0,19.0,175
19.0,0.0,7.0,1.0,0.0,71
28.0,1.0,2.0,1.0,83.0,375
22.0,1.0,2.0,3.0,275.0,95
24.0,1.0,3.0,1.0,127.0,115
111.0,0.0,3.0,1.0,363.0,55
32.0,1.0,1.0,1.0,75.0,150
14.0,1.0,30.0,232.0,310.0,321
3.0,1.0,2.0,2.0,0.0,200
129.0,1.0,3.0,6.0,232.0,140
4.0,0.0,1.0,1.0,0.0,60
7.0,1.0,3.0,1.0,0.0,175
2.0,0.0,1.0,1.0,0.0,200
9.0,0.0,1.0,2.0,276.0,63
38.0,0.0,1.0,1.0,272.0,80
21.0,0.0,4.0,1.0,0.0,75
34.0,0.0,1.0,1.0,0.0,55
20.0,0.0,1.0,1.0,0.0,75
1.0,1.0,30.0,10.0,350.0,150
14.0,1.0,4.0,1.0,0.0,200
25.0,1.0,4.0,2.0,187.0,298
28.0,0.0,2.0,1.0,0.0,100
12.0,1.0,2.0,3.0,106.0,225
1.0,1.0,2.0,13.0,279.0,240
12.0,1.0,4.0,1.0,0.0,128
1.0,1.0,30.0,49.0,364.0,232
30.0,0.0,3.0,3.0,138.0,75
2.0,0.0,2.0,1.0,160.0,79
13.0,0.0,4.0,1.0,365.0,85
21.0,1.0,3.0,1.0,326.0,100
49.0,0.0,1.0,2.0,129.0,58
7.0,1.0,15.0,1.0,30.0,300
126.0,0.0,1.0,3.0,364.0,60
7.0,0.0,1.0,1.0,66.0,150
56.0,0.0,1.0,1.0,0.0,110
26.0,0.0,5.0,1.0,2.0,10
6.0,0.0,30.0,3.0,53.0,35
80.0,0.0,2.0,1.0,0.0,50
19.0,1.0,5.0,1.0,0.0,250
14.0,1.0,2.0,1.0,10.0,850
6.0,0.0,1.0,3.0,365.0,89
6.0,1.0,3.0,1.0,274.0,280
6.0,0.0,2.0,1.0,61.0,57
14.0,0.0,3.0,1.0,0.0,70
22.0,1.0,2.0,1.0,0.0,65
71.0,1.0,30.0,121.0,363.0,239
56.0,0.0,4.0,2.0,57.0,75
6.0,0.0,9.0,1.0,10.0,85
8.0,0.0,1.0,1.0,0.0,125
2.0,0.0,2.0,3.0,91.0,215
16.0,1.0,2.0,1.0,226.0,218
21.0,0.0,1.0,1.0,359.0,100
73.0,1.0,5.0,2.0,363.0,300
52.0,1.0,3.0,1.0,0.0,175
84.0,0.0,1.0,2.0,361.0,65
5.0,1.0,5.0,1.0,0.0,198
21.0,0.0,2.0,1.0,0.0,49
14.0,1.0,3.0,1.0,53.0,180
49.0,0.0,3.0,2.0,82.0,40
21.0,0.0,3.0,1.0,0.0,30
15.0,0.0,2.0,2.0,174.0,50
43.0,1.0,29.0,96.0,311.0,245
54.0,0.0,30.0,43.0,361.0,45
159.0,0.0,1.0,4.0,363.0,50
123.0,1.0,2.0,1.0,345.0,200
90.0,0.0,1.0,1.0,0.0,75
12.0,0.0,2.0,1.0,34.0,100
30.0,0.0,1.0,1.0,0.0,70
9.0,0.0,4.0,2.0,166.0,89
8.0,1.0,6.0,1.0,0.0,141
14.0,1.0,5.0,1.0,167.0,450
15.0,0.0,2.0,1.0,0.0,85
8.0,1.0,1.0,1.0,0.0,200
12.0,1.0,4.0,1.0,65.0,199
31.0,0.0,28.0,37.0,41.0,33
84.0,2.0,2.0,6.0,120.0,19
8.0,1.0,1.0,1.0,5.0,130
14.0,1.0,30.0,1.0,0.0,120
19.0,1.0,31.0,1.0,156.0,250
64.0,1.0,5.0,1.0,0.0,270
12.0,0.0,7.0,1.0,0.0,65
4.0,0.0,2.0,1.0,52.0,77
54.0,0.0,1.0,1.0,0.0,35
6.0,1.0,30.0,3.0,280.0,90
23.0,0.0,1.0,1.0,240.0,120
27.0,1.0,2.0,1.0,23.0,650
2.0,1.0,30.0,1.0,0.0,99
21.0,1.0,3.0,1.0,0.0,85
18.0,0.0,2.0,1.0,359.0,60
29.0,1.0,2.0,2.0,151.0,280
12.0,0.0,2.0,5.0,193.0,95
2.0,0.0,1.0,2.0,28.0,69
6.0,0.0,4.0,1.0,18.0,64
43.0,0.0,3.0,1.0,133.0,80
21.0,0.0,3.0,2.0,0.0,45
76.0,0.0,1.0,1.0,324.0,45
63.0,0.0,2.0,1.0,157.0,75
19.0,0.0,10.0,4.0,18.0,85
6.0,0.0,1.0,1.0,365.0,40
14.0,1.0,29.0,96.0,312.0,250
7.0,1.0,30.0,65.0,365.0,190
5.0,1.0,30.0,52.0,362.0,150
8.0,0.0,1.0,2.0,0.0,150
27.0,1.0,7.0,1.0,325.0,3000
29.0,1.0,3.0,1.0,68.0,150
20.0,1.0,3.0,13.0,74.0,350
2.0,1.0,3.0,1.0,245.0,120
60.0,0.0,1.0,3.0,3.0,79
24.0,0.0,6.0,1.0,0.0,40
11.0,0.0,7.0,1.0,13.0,110
23.0,1.0,3.0,2.0,5.0,209
8.0,1.0,30.0,8.0,156.0,104
7.0,1.0,3.0,1.0,328.0,500
20.0,1.0,2.0,1.0,3.0,136
28.0,0.0,1.0,2.0,0.0,109
11.0,0.0,2.0,1.0,0.0,250
8.0,1.0,90.0,8.0,0.0,90
1.0,1.0,30.0,5.0,331.0,125
2.0,0.0,2.0,1.0,129.0,70
73.0,0.0,1.0,1.0,82.0,99
169.0,0.0,2.0,1.0,0.0,45
15.0,1.0,5.0,2.0,56.0,120
67.0,1.0,60.0,2.0,87.0,85
43.0,1.0,1.0,1.0,302.0,160
4.0,1.0,2.0,1.0,162.0,200
7.0,1.0,3.0,1.0,0.0,176
14.0,1.0,1.0,1.0,0.0,275
12.0,1.0,2.0,1.0,0.0,140
12.0,0.0,2.0,1.0,0.0,80
7.0,1.0,30.0,121.0,345.0,369
19.0,1.0,3.0,1.0,110.0,175
7.0,0.0,1.0,10.0,305.0,500
6.0,0.0,3.0,2.0,232.0,60
19.0,0.0,1.0,1.0,0.0,80
129.0,0.0,1.0,1.0,3.0,45
94.0,1.0,2.0,5.0,365.0,1000
5.0,1.0,30.0,50.0,365.0,175
54.0,1.0,2.0,1.0,220.0,140
102.0,1.0,7.0,1.0,0.0,80
38.0,1.0,1.0,1.0,0.0,150
7.0,1.0,2.0,1.0,0.0,164
3.0,0.0,1.0,11.0,362.0,279
28.0,1.0,1.0,1.0,359.0,249
8.0,1.0,30.0,25.0,181.0,190
30.0,1.0,3.0,2.0,116.0,120
76.0,1.0,3.0,1.0,295.0,120
6.0,0.0,3.0,1.0,0.0,60
21.0,0.0,5.0,1.0,0.0,70
33.0,1.0,3.0,3.0,250.0,150
1.0,1.0,30.0,14.0,332.0,220
70.0,0.0,1.0,4.0,319.0,25
23.0,1.0,1.0,1.0,365.0,600
6.0,1.0,5.0,1.0,0.0,100
83.0,2.0,2.0,3.0,267.0,58
43.0,0.0,2.0,327.0,255.0,616
15.0,0.0,1.0,1.0,59.0,68
19.0,1.0,1.0,1.0,0.0,295
43.0,1.0,3.0,1.0,68.0,225
6.0,0.0,2.0,1.0,322.0,70
15.0,0.0,1.0,1.0,1.0,34
24.0,1.0,2.0,7.0,110.0,599
15.0,1.0,5.0,1.0,202.0,150
6.0,1.0,3.0,1.0,0.0,140
24.0,1.0,5.0,1.0,0.0,75
19.0,1.0,4.0,1.0,0.0,115
3.0,0.0,3.0,1.0,356.0,65
4.0,0.0,2.0,2.0,35.0,65
12.0,0.0,1.0,1.0,0.0,250
8.0,1.0,2.0,1.0,51.0,200
79.0,0.0,4.0,1.0,0.0,55
14.0,0.0,2.0,3.0,132.0,130
0.0,1.0,1.0,1.0,0.0,100
7.0,0.0,1.0,12.0,232.0,110
28.0,1.0,1.0,1.0,247.0,125
19.0,0.0,2.0,1.0,0.0,60
19.0,0.0,4.0,1.0,63.0,90
20.0,0.0,7.0,1.0,49.0,110
3.0,1.0,2.0,1.0,77.0,220
21.0,0.0,2.0,1.0,36.0,69
52.0,1.0,4.0,1.0,0.0,190
1.0,1.0,2.0,3.0,0.0,299
30.0,1.0,30.0,1.0,0.0,150
4.0,0.0,5.0,1.0,65.0,70
87.0,0.0,1.0,1.0,0.0,55
13.0,1.0,4.0,1.0,0.0,130
19.0,0.0,1.0,1.0,0.0,100
23.0,1.0,2.0,1.0,170.0,250
149.0,1.0,2.0,2.0,3.0,39
8.0,1.0,7.0,1.0,0.0,132
26.0,0.0,5.0,1.0,0.0,150
6.0,1.0,3.0,2.0,308.0,117
6.0,1.0,1.0,1.0,255.0,68
141.0,1.0,5.0,1.0,89.0,130
12.0,0.0,7.0,1.0,13.0,70
9.0,1.0,3.0,1.0,4.0,450
30.0,1.0,2.0,1.0,346.0,89
8.0,1.0,120.0,1.0,36.0,169
33.0,0.0,2.0,2.0,73.0,98
6.0,1.0,3.0,2.0,218.0,75
11.0,1.0,1.0,3.0,296.0,214
2.0,0.0,3.0,1.0,0.0,60
103.0,1.0,2.0,1.0,87.0,118
87.0,0.0,3.0,1.0,48.0,60
21.0,0.0,1.0,1.0,0.0,30
12.0,1.0,2.0,1.0,34.0,175
14.0,0.0,2.0,1.0,0.0,130
